Total intersections: 9493
Duration: 0
(8.50869, 8.48066)
(8.5153, 8.80995)
(8.51987, 9.50826)
(8.52031, 6.63546)
(8.5224, 5.32651)
(8.52266, 7.24473)
(8.52423, 6.33584)
(8.53198, 6.12212)
(8.53279, 9.51749)
(8.53299, 3.46569)
(8.53577, 6.67185)
(8.53708, 9.51383)
(8.53988, 6.81312)
(8.54553, 9.51656)
(8.54841, 3.05232)
(8.54909, 11.9823)
(8.5491, 6.35854)
(8.5498, 6.80635)
(8.55475, 3.88007)
(8.56144, 4.88565)
(8.57193, 10.7455)
(8.57275, 3.87976)
(8.58231, 5.37614)
(8.58548, 4.08273)
(8.58761, 9.46887)
(8.58961, 9.46897)
(8.59425, 9.46501)
(8.59438, 3.09031)
(8.60432, 3.50446)
(8.60504, 6.73307)
(8.60612, 4.84029)
(8.60636, 8.97161)
(8.60787, 3.50134)
(8.6081, 7.5807)
(8.61329, 6.67885)
(8.61589, 3.1081)
(8.61618, 3.49404)
(8.62281, 9.79398)
(8.62451, 5.71644)
(8.62601, 6.28048)
(8.629, 11.9203)
(8.63024, 3.87877)
(8.63224, 6.75007)
(8.63676, 4.63565)
(8.63744, 3.97924)
(8.63939, 4.8254)
(8.64089, 3.97235)
(8.64122, 7.05911)
(8.64226, 7.05799)
(8.64528, 7.06062)
(8.64743, 6.7397)
(8.64874, 3.52079)
(8.65174, 4.84651)
(8.65294, 10.3896)
(8.65738, 4.99595)
(8.65807, 5.43889)
(8.66064, 8.65005)
(8.66285, 4.8417)
(8.6678, 3.91876)
(8.66925, 6.7248)
(8.66969, 5.98462)
(8.67418, 4.84957)
(8.67511, 6.86832)
(8.67681, 3.54385)
(8.67773, 7.01978)
(8.68021, 10.8316)
(8.68369, 12.9596)
(8.68618, 10.0311)
(8.68623, 8.90859)
(8.68651, 6.71302)
(8.68838, 3.87776)
(8.68916, 6.32232)
(8.68924, 12.2147)
(8.69665, 6.61027)
(8.70223, 12.9923)
(8.71002, 4.06628)
(8.71055, 4.63065)
(8.71112, 7.52676)
(8.71339, 5.35846)
(8.7144, 11.4132)
(8.71881, 4.88057)
(8.72217, 6.68868)
(8.72273, 10.0594)
(8.72312, 7.12831)
(8.7232, 10.6354)
(8.73146, 6.68234)
(8.73623, 4.89267)
(8.73806, 10.0713)
(8.74192, 10.0566)
(8.7455, 6.75505)
(8.74572, 10.8837)
(8.74614, 4.87969)
(8.74694, 8.94362)
(8.74911, 9.70525)
(8.7496, 8.85858)
(8.76016, 6.66275)
(8.76018, 4.86131)
(8.76294, 10.0661)
(8.76326, 5.28598)
(8.76393, 7.10461)
(8.76407, 5.52671)
(8.7682, 7.40761)
(8.77326, 6.91686)
(8.77613, 4.66175)
(8.77897, 6.91071)
(8.78247, 7.17991)
(8.7839, 3.68749)
(8.79225, 6.76237)
(8.79424, 2.66906)
(8.79483, 6.69139)
(8.79966, 7.3736)
(8.80008, 6.69572)
(8.80285, 7.08201)
(8.80369, 3.64807)
(8.80704, 8.81325)
(8.80759, 6.59443)
(8.81049, 5.56516)
(8.81143, 4.20408)
(8.81552, 10.2109)
(8.81761, 3.62036)
(8.81944, 6.8671)
(8.82446, 11.1206)
(8.82538, 3.60487)
(8.82733, 7.34369)
(8.83012, 6.61499)
(8.83068, 4.76896)
(8.83283, 12.8945)
(8.83587, 4.21721)
(8.83879, 11.0825)
(8.84132, 10.2148)
(8.84246, 3.29538)
(8.84651, 8.38115)
(8.84694, 10.2096)
(8.86041, 7.38539)
(8.86448, 4.72469)
(8.86644, 4.87581)
(8.86743, 2.71959)
(8.86845, 6.70189)
(8.86876, 9.6212)
(8.87016, 8.88361)
(8.87418, 6.58492)
(8.87444, 7.3721)
(8.87493, 10.9864)
(8.87556, 6.80664)
(8.87609, 7.29098)
(8.87628, 4.70924)
(8.8787, 10.1801)
(8.87906, 6.80288)
(8.8842, 2.11343)
(8.88731, 4.71448)
(8.89129, 7.27454)
(8.89281, 7.15239)
(8.8933, 5.00177)
(8.89547, 4.6841)
(8.89707, 7.35068)
(8.89716, 8.91371)
(8.89781, 3.72539)
(8.89845, 11.0382)
(8.90088, 6.77937)
(8.90108, 6.77915)
(8.90145, 6.77946)
(8.90371, 5.75097)
(8.90702, 5.33236)
(8.91267, 10.7033)
(8.91319, 10.2068)
(8.91436, 7.29459)
(8.91492, 11.9788)
(8.91576, 11.0189)
(8.91927, 7.37121)
(8.91993, 11.0222)
(8.9203, 4.73012)
(8.9229, 10.1391)
(8.92303, 8.18579)
(8.92655, 8.71895)
(8.92713, 7.14383)
(8.93159, 6.70759)
(8.93259, 10.6818)
(8.93331, 9.64209)
(8.93589, 6.71151)
(8.93622, 7.31361)
(8.93758, 4.69199)
(8.93759, 5.03253)
(8.94019, 3.37618)
(8.94282, 7.00071)
(8.94343, 10.2302)
(8.94516, 9.48749)
(8.94621, 10.6848)
(8.94859, 4.61453)
(8.95103, 6.72533)
(8.95249, 7.2982)
(8.95271, 6.83725)
(8.95384, 13.4369)
(8.9574, 8.90172)
(8.95766, 5.00336)
(8.96059, 6.71504)
(8.96315, 5.69162)
(8.96472, 6.71058)
(8.96621, 6.98713)
(8.96627, 5.25181)
(8.9683, 2.74301)
(8.97233, 4.58343)
(8.9729, 7.35828)
(8.97582, 7.18316)
(8.9772, 11.6503)
(8.97825, 6.51387)
(8.98294, 10.4462)
(8.98441, 7.35551)
(8.98514, 10.6934)
(8.9854, 7.1728)
(8.98588, 10.0202)
(8.98696, 4.70123)
(8.98868, 6.85151)
(8.98951, 7.35995)
(8.98965, 6.97351)
(8.99568, 6.8573)
(8.99944, 10.6554)
(8.99945, 11.9961)
(9.00059, 7.36958)
(9.00462, 7.37309)
(9.01174, 7.36936)
(9.01334, 2.82034)
(9.01909, 2.83023)
(9.02019, 9.10131)
(9.02325, 7.36333)
(9.02547, 11.9778)
(9.0268, 2.95613)
(9.0285, 10.5782)
(9.03005, 4.89813)
(9.03256, 4.50455)
(9.03288, 6.80003)
(9.03408, 4.60874)
(9.03671, 2.83649)
(9.03772, 7.11623)
(9.04581, 9.07942)
(9.04636, 7.20931)
(9.048, 6.56009)
(9.04946, 4.8699)
(9.05064, 7.20526)
(9.05122, 9.49301)
(9.05307, 4.47768)
(9.05699, 5.59793)
(9.05779, 5.77003)
(9.05795, 10.2008)
(9.0625, 4.33892)
(9.06332, 5.11987)
(9.06353, 10.0087)
(9.06828, 13.6391)
(9.06968, 10.003)
(9.07145, 7.36816)
(9.07225, 9.47824)
(9.07235, 10.4616)
(9.07236, 11.5765)
(9.07518, 3.87109)
(9.0758, 6.92348)
(9.08082, 4.6279)
(9.08125, 7.06918)
(9.08293, 6.58323)
(9.08406, 7.33149)
(9.08554, 2.94432)
(9.08644, 5.79376)
(9.0902, 4.81069)
(9.0942, 2.09058)
(9.09517, 7.22741)
(9.09651, 7.04031)
(9.10329, 6.90751)
(9.10376, 7.04485)
(9.10481, 7.0437)
(9.10567, 4.60389)
(9.10637, 10.3564)
(9.11068, 10.3597)
(9.11281, 4.61359)
(9.11304, 6.5508)
(9.11401, 9.15545)
(9.11403, 10.3508)
(9.11407, 6.90125)
(9.11574, 4.3956)
(9.1178, 7.31382)
(9.11833, 9.16026)
(9.11954, 4.64377)
(9.12033, 9.15909)
(9.12035, 3.00409)
(9.12116, 5.77786)
(9.1276, 10.4711)
(9.12915, 3.0192)
(9.1299, 7.09324)
(9.1306, 3.02169)
(9.13095, 4.37568)
(9.13128, 4.63869)
(9.13224, 6.8907)
(9.13858, 3.03539)
(9.13963, 4.60159)
(9.1412, 5.00789)
(9.14171, 4.65286)
(9.14277, 8.54834)
(9.14368, 5.01061)
(9.14512, 4.73085)
(9.14558, 3.01702)
(9.14561, 5.008)
(9.14623, 7.31651)
(9.14776, 10.2611)
(9.14874, 3.01864)
(9.15184, 4.59612)
(9.15398, 10.2446)
(9.15437, 3.02153)
(9.15528, 6.98914)
(9.1555, 4.60051)
(9.15554, 7.10592)
(9.15976, 3.01679)
(9.16199, 3.01484)
(9.16271, 11.2152)
(9.16654, 7.0841)
(9.16667, 6.92212)
(9.16867, 2.9276)
(9.1709, 10.7346)
(9.1712, 4.69293)
(9.17189, 6.38168)
(9.17226, 10.196)
(9.17245, 4.62084)
(9.1738, 7.08863)
(9.18059, 10.4138)
(9.1829, 7.08002)
(9.18617, 7.07691)
(9.18621, 4.6711)
(9.18942, 3.82241)
(9.18965, 7.07833)
(9.19142, 7.27528)
(9.19234, 6.94907)
(9.19411, 6.94716)
(9.1953, 8.50689)
(9.19594, 8.95123)
(9.19731, 5.21293)
(9.19894, 4.6526)
(9.20025, 6.95276)
(9.20369, 6.9368)
(9.20453, 4.8649)
(9.20505, 7.26814)
(9.20725, 3.00882)
(9.20774, 4.74258)
(9.20851, 4.92249)
(9.21118, 10.2707)
(9.21123, 5.89713)
(9.21907, 10.2743)
(9.22055, 2.96342)
(9.22129, 7.04366)
(9.22182, 10.2723)
(9.22898, 4.68863)
(9.23119, 4.59539)
(9.23251, 7.29572)
(9.23413, 6.83152)
(9.23865, 4.59488)
(9.23888, 4.88119)
(9.24132, 4.591)
(9.24829, 2.91159)
(9.25199, 4.86337)
(9.25334, 9.98042)
(9.25822, 9.82807)
(9.25905, 4.54816)
(9.25957, 9.96387)
(9.25985, 7.00715)
(9.26094, 7.28886)
(9.26132, 6.39104)
(9.26583, 4.55537)
(9.27058, 2.9195)
(9.27083, 2.99815)
(9.27272, 3.86768)
(9.27353, 3.00001)
(9.27431, 4.83303)
(9.27549, 9.33546)
(9.27561, 10.7578)
(9.276, 4.54057)
(9.27865, 6.98935)
(9.28252, 4.57314)
(9.28281, 10.3034)
(9.28458, 10.4981)
(9.28622, 4.75727)
(9.2874, 10.4965)
(9.28888, 2.90343)
(9.29078, 10.4991)
(9.29261, 6.84067)
(9.29411, 5.28017)
(9.2956, 4.86196)
(9.29562, 6.97327)
(9.2991, 4.59079)
(9.30056, 10.2842)
(9.30436, 7.33146)
(9.30504, 12.3255)
(9.30603, 7.0493)
(9.3095, 4.78519)
(9.30962, 9.83083)
(9.31101, 5.19379)
(9.31685, 8.1257)
(9.3197, 4.47705)
(9.32279, 9.76818)
(9.32288, 3.86681)
(9.32409, 6.74303)
(9.32472, 4.76448)
(9.33205, 9.77118)
(9.33603, 10.1891)
(9.33875, 9.75336)
(9.33882, 8.82578)
(9.34033, 7.19731)
(9.34118, 6.76935)
(9.34192, 8.82658)
(9.34196, 5.31341)
(9.34335, 9.28779)
(9.34409, 8.82473)
(9.34431, 7.19523)
(9.34475, 10.5409)
(9.34541, 4.73636)
(9.34621, 4.09373)
(9.34774, 4.93281)
(9.34816, 11.3626)
(9.35324, 6.76235)
(9.35484, 4.94245)
(9.35655, 6.77155)
(9.35974, 8.13892)
(9.36057, 6.7672)
(9.36436, 4.50104)
(9.3663, 7.36226)
(9.36636, 2.83541)
(9.37003, 10.5127)
(9.37003, 6.77347)
(9.37148, 4.85951)
(9.3719, 7.03286)
(9.37342, 4.94499)
(9.37383, 3.86593)
(9.37428, 12.4887)
(9.37527, 7.21458)
(9.3781, 6.74791)
(9.37839, 6.74793)
(9.37878, 6.74751)
(9.37903, 8.32971)
(9.37941, 5.26867)
(9.38075, 8.57374)
(9.38292, 5.27251)
(9.38328, 9.45561)
(9.38513, 4.68236)
(9.38792, 5.26752)
(9.39067, 10.1868)
(9.40029, 7.34052)
(9.40202, 7.16501)
(9.40211, 4.52131)
(9.40364, 8.99435)
(9.40783, 5.01447)
(9.40818, 8.33891)
(9.4112, 5.64503)
(9.41536, 6.85989)
(9.4173, 7.02154)
(9.42107, 2.97292)
(9.4216, 7.15476)
(9.42312, 6.40798)
(9.42554, 8.32521)
(9.42922, 7.24831)
(9.42928, 9.5127)
(9.43008, 2.17196)
(9.43082, 9.50861)
(9.43102, 3.78192)
(9.43274, 12.4449)
(9.43474, 9.51298)
(9.43638, 2.97835)
(9.43732, 11.6875)
(9.43761, 3.54883)
(9.43879, 7.246)
(9.4397, 6.19887)
(9.44664, 3.96219)
(9.44895, 5.8184)
(9.45039, 6.82672)
(9.45165, 4.95566)
(9.45175, 2.76043)
(9.45265, 9.45057)
(9.45383, 10.6253)
(9.45418, 7.3605)
(9.45558, 7.40667)
(9.45776, 7.18776)
(9.46053, 4.57985)
(9.47485, 4.56038)
(9.47685, 10.3919)
(9.47798, 10.3925)
(9.47964, 3.91897)
(9.47999, 10.3902)
(9.48114, 3.91701)
(9.48318, 9.36942)
(9.48347, 9.36865)
(9.48533, 9.36973)
(9.48741, 2.86351)
(9.4881, 4.99937)
(9.48873, 6.79041)
(9.48912, 4.79527)
(9.49163, 4.79574)
(9.49232, 5.16328)
(9.49249, 4.79665)
(9.4971, 10.0718)
(9.49775, 4.21821)
(9.49829, 3.92517)
(9.50264, 5.01681)
(9.50428, 7.23022)
(9.50544, 4.57681)
(9.50675, 5.14887)
(9.50884, 9.59558)
(9.51459, 5.15953)
(9.52008, 6.76073)
(9.52127, 7.10257)
(9.52209, 3.86337)
(9.52498, 3.85958)
(9.52594, 6.10595)
(9.52608, 5.01738)
(9.52676, 6.87732)
(9.52941, 3.86325)
(9.53653, 12.3672)
(9.53976, 11.515)
(9.54043, 7.22151)
(9.54086, 3.83879)
(9.54235, 10.3207)
(9.54624, 4.85388)
(9.55108, 4.45675)
(9.55176, 2.67263)
(9.5562, 5.46221)
(9.55738, 9.84412)
(9.56007, 4.12761)
(9.56115, 10.5456)
(9.56166, 8.63896)
(9.56451, 7.07993)
(9.5646, 5.09111)
(9.57513, 9.12497)
(9.57546, 5.24224)
(9.57667, 2.84556)
(9.57682, 8.20584)
(9.57808, 3.79003)
(9.58417, 7.3579)
(9.58419, 8.88936)
(9.5862, 3.86227)
(9.58921, 9.52103)
(9.59223, 10.3283)
(9.59411, 4.39825)
(9.59987, 12.4536)
(9.60227, 5.05351)
(9.60389, 7.35751)
(9.60608, 9.43941)
(9.60621, 6.08519)
(9.60668, 11.5681)
(9.60814, 7.36017)
(9.60828, 9.03683)
(9.60848, 5.14373)
(9.60849, 6.76871)
(9.60944, 8.59815)
(9.61204, 4.05207)
(9.61772, 5.52956)
(9.61952, 7.33538)
(9.61982, 3.86169)
(9.62435, 7.42359)
(9.62582, 4.85131)
(9.6289, 6.47711)
(9.63117, 5.54429)
(9.63418, 9.92373)
(9.6346, 12.2937)
(9.63482, 3.88744)
(9.63574, 5.02009)
(9.64037, 4.33536)
(9.64113, 5.53973)
(9.64291, 7.35673)
(9.64409, 9.74635)
(9.64973, 3.99726)
(9.64992, 9.4647)
(9.65113, 7.36423)
(9.65494, 6.96225)
(9.65669, 8.90814)
(9.65713, 10.4742)
(9.6572, 5.53237)
(9.66188, 3.9796)
(9.66191, 7.35635)
(9.6627, 2.9042)
(9.66489, 3.97524)
(9.66768, 9.87983)
(9.66904, 6.43372)
(9.66983, 4.98544)
(9.67013, 4.98575)
(9.67037, 4.98551)
(9.67313, 10.175)
(9.67317, 9.8816)
(9.67362, 4.36267)
(9.67575, 3.98422)
(9.67629, 3.95865)
(9.67649, 9.87801)
(9.67898, 5.22828)
(9.67953, 9.05162)
(9.68324, 9.43379)
(9.68417, 7.36735)
(9.68603, 8.83014)
(9.6866, 7.96611)
(9.69321, 3.63924)
(9.69489, 3.99058)
(9.69586, 2.92679)
(9.69587, 7.18405)
(9.70074, 9.85181)
(9.70152, 3.92198)
(9.70396, 5.02177)
(9.70551, 4.00882)
(9.70627, 4.38949)
(9.70917, 8.10141)
(9.7123, 5.57064)
(9.71423, 7.00154)
(9.71487, 11.4919)
(9.71591, 8.7507)
(9.7168, 2.94107)
(9.71696, 9.40251)
(9.71754, 9.91132)
(9.71759, 4.02956)
(9.72001, 9.83099)
(9.72587, 7.43377)
(9.72751, 7.43393)
(9.73051, 7.43667)
(9.73214, 9.90069)
(9.7331, 2.92054)
(9.7345, 8.70126)
(9.73808, 3.32078)
(9.74061, 9.85395)
(9.74432, 5.12087)
(9.74447, 3.85954)
(9.74477, 3.57171)
(9.74826, 4.04416)
(9.74883, 9.86311)
(9.75003, 9.90648)
(9.75173, 4.12798)
(9.75269, 4.90332)
(9.75576, 5.48723)
(9.75744, 5.85655)
(9.75995, 2.80871)
(9.76262, 9.87849)
(9.76322, 9.53009)
(9.76447, 4.84683)
(9.76508, 10.8663)
(9.76632, 5.69225)
(9.76697, 8.61496)
(9.77493, 4.12802)
(9.7768, 8.45524)
(9.77742, 7.16439)
(9.77891, 8.04638)
(9.77901, 7.48093)
(9.78028, 6.51433)
(9.78107, 5.70839)
(9.78115, 4.14396)
(9.78244, 9.85619)
(9.78286, 4.14163)
(9.78329, 9.90153)
(9.78564, 4.14641)
(9.78938, 2.80279)
(9.78986, 5.11321)
(9.7925, 9.85673)
(9.79285, 4.12806)
(9.793, 11.7163)
(9.79751, 9.85309)
(9.80219, 4.8539)
(9.80317, 9.92368)
(9.80934, 10.3611)
(9.81027, 12.162)
(9.81076, 4.84534)
(9.81162, 5.69827)
(9.81436, 4.0988)
(9.81473, 6.92239)
(9.81524, 9.93714)
(9.81623, 8.73072)
(9.81678, 12.4649)
(9.82121, 6.44964)
(9.82171, 8.46942)
(9.82258, 8.95113)
(9.82353, 12.4188)
(9.8258, 9.71669)
(9.82699, 4.08164)
(9.82733, 11.9702)
(9.82758, 8.0887)
(9.8277, 9.93163)
(9.82772, 14.7201)
(9.83179, 7.90345)
(9.83325, 10.919)
(9.83379, 7.50124)
(9.83555, 8.2856)
(9.83755, 5.77023)
(9.83942, 5.16597)
(9.84139, 8.7398)
(9.842, 7.44541)
(9.84587, 6.45222)
(9.84989, 4.12817)
(9.85082, 8.39204)
(9.85092, 9.97692)
(9.85149, 9.42155)
(9.85346, 6.44503)
(9.85374, 6.92849)
(9.85482, 4.0438)
(9.85633, 3.69693)
(9.85646, 5.44111)
(9.86103, 7.35236)
(9.8624, 4.27821)
(9.8664, 5.63757)
(9.86791, 3.41042)
(9.86879, 5.67934)
(9.87334, 5.20208)
(9.87678, 10.9527)
(9.87719, 9.94765)
(9.87742, 4.01307)
(9.87822, 8.71838)
(9.87885, 4.77736)
(9.88057, 3.39383)
(9.88091, 6.45589)
(9.88268, 4.31304)
(9.88511, 8.30088)
(9.88604, 10.1661)
(9.89004, 10.894)
(9.89073, 3.64692)
(9.89158, 5.67178)
(9.89294, 8.28006)
(9.89351, 12.4314)
(9.89416, 5.70924)
(9.90109, 5.70177)
(9.90163, 4.54997)
(9.90622, 5.19764)
(9.9081, 5.69423)
(9.91131, 7.13213)
(9.91153, 6.89824)
(9.91298, 5.87578)
(9.91464, 6.4363)
(9.91473, 2.89005)
(9.91603, 5.71215)
(9.91659, 9.61859)
(9.91978, 14.5506)
(9.92186, 5.71293)
(9.922, 5.66171)
(9.92505, 4.12831)
(9.92591, 5.86696)
(9.92679, 5.71962)
(9.93107, 8.17869)
(9.9336, 5.66675)
(9.93362, 9.88477)
(9.93664, 5.87871)
(9.93836, 8.31729)
(9.93868, 10.9047)
(9.93945, 9.87829)
(9.94071, 2.88569)
(9.94551, 5.65392)
(9.94738, 7.91344)
(9.94814, 10.1318)
(9.95115, 9.86525)
(9.95277, 9.8763)
(9.95332, 4.23753)
(9.96203, 5.63612)
(9.96213, 7.39362)
(9.96557, 6.11313)
(9.96575, 10.615)
(9.96669, 5.39063)
(9.9707, 8.07333)
(9.9718, 5.64522)
(9.97205, 4.22915)
(9.97236, 2.30335)
(9.97489, 9.86652)
(9.97606, 10.1164)
(9.97673, 5.38603)
(9.97712, 12.3949)
(9.98281, 6.86091)
(9.98734, 5.02876)
(9.98762, 7.6713)
(9.98768, 9.54177)
(9.99208, 5.60375)
(9.99333, 8.27036)
(9.99352, 3.85524)
(9.99367, 3.49726)
(9.9944, 4.83942)
(9.99867, 5.81729)
(9.99928, 4.2625)
(9.99937, 9.81152)
(10, 11.8808)
(10.0069, 9.86824)
(10.0076, 10.1516)
(10.0079, 4.25878)
(10.0112, 8.64103)
(10.0141, 4.64234)
(10.0148, 5.63098)
(10.0151, 8.25176)
(10.0158, 10.1607)
(10.0162, 4.54221)
(10.0168, 3.46366)
(10.0192, 9.12213)
(10.0253, 5.3638)
(10.0261, 5.97663)
(10.0278, 8.80698)
(10.0282, 7.92042)
(10.0291, 9.6835)
(10.0298, 9.68393)
(10.0308, 9.68323)
(10.0322, 8.2666)
(10.0326, 6.86802)
(10.0328, 10.16)
(10.0333, 5.79363)
(10.0353, 10.8298)
(10.0354, 3.191)
(10.0376, 4.28331)
(10.041, 10.1888)
(10.0467, 2.23808)
(10.0485, 7.34861)
(10.0486, 5.71668)
(10.0519, 3.16944)
(10.0523, 4.60421)
(10.0546, 5.89329)
(10.057, 4.19113)
(10.0576, 3.76811)
(10.0588, 6.01239)
(10.0633, 5.03064)
(10.065, 5.73196)
(10.0653, 10.1708)
(10.0661, 7.81977)
(10.0693, 11.9679)
(10.0697, 5.454)
(10.0703, 9.45252)
(10.0739, 7.79895)
(10.0764, 3.74258)
(10.078, 6.8111)
(10.0827, 10.1579)
(10.084, 4.12006)
(10.0852, 9.71589)
(10.0876, 7.76255)
(10.0893, 6.04586)
(10.0898, 5.75507)
(10.09, 11.9524)
(10.092, 5.73555)
(10.0943, 5.04336)
(10.1006, 4.12865)
(10.1008, 7.72758)
(10.1016, 5.95711)
(10.1032, 5.73704)
(10.1053, 5.96212)
(10.1063, 5.48072)
(10.1076, 5.74233)
(10.1079, 5.7427)
(10.108, 4.21539)
(10.1081, 5.74255)
(10.1088, 5.47802)
(10.1091, 11.9675)
(10.1099, 4.12866)
(10.1103, 7.78325)
(10.1113, 7.78413)
(10.1118, 11.4396)
(10.1125, 5.95428)
(10.1141, 5.73849)
(10.1149, 7.78127)
(10.1168, 9.40225)
(10.1189, 7.67945)
(10.1204, 9.02829)
(10.1206, 5.46529)
(10.1215, 4.53508)
(10.1265, 5.05655)
(10.1289, 9.66721)
(10.1299, 4.73746)
(10.1323, 10.0302)
(10.1358, 3.22664)
(10.1359, 8.56856)
(10.1387, 4.91691)
(10.1428, 7.6158)
(10.143, 5.30991)
(10.1447, 6.01575)
(10.1452, 4.1517)
(10.1497, 7.59757)
(10.1512, 7.75264)
(10.1554, 5.05169)
(10.1572, 5.90598)
(10.1596, 4.14522)
(10.1623, 3.02018)
(10.1642, 11.1752)
(10.1648, 3.02149)
(10.1651, 5.51267)
(10.1651, 7.75959)
(10.1653, 3.02087)
(10.1658, 3.24706)
(10.1694, 7.47823)
(10.1712, 3.23919)
(10.1719, 3.01231)
(10.172, 5.88995)
(10.174, 8.38994)
(10.1754, 6.14014)
(10.1775, 8.65879)
(10.1819, 1.4905)
(10.1839, 10.7146)
(10.1848, 9.77334)
(10.1851, 9.77354)
(10.1857, 4.83325)
(10.1862, 9.77304)
(10.1865, 12.4841)
(10.1886, 7.72307)
(10.1909, 12.2399)
(10.1912, 7.48713)
(10.1914, 7.41529)
(10.1936, 7.48066)
(10.1952, 4.17761)
(10.1963, 4.12883)
(10.1982, 5.54792)
(10.201, 5.85859)
(10.2021, 6.74607)
(10.2029, 5.85657)
(10.2033, 5.91168)
(10.2038, 3.0298)
(10.2049, 14.0257)
(10.209, 3.56223)
(10.2092, 9.55331)
(10.2113, 6.10619)
(10.2122, 6.82322)
(10.2136, 7.73867)
(10.2142, 5.56493)
(10.2142, 7.42594)
(10.2148, 14.0075)
(10.217, 5.87344)
(10.2173, 7.41774)
(10.2174, 10.0578)
(10.2192, 5.56326)
(10.2214, 4.43531)
(10.222, 4.16597)
(10.2234, 5.92562)
(10.2276, 5.35003)
(10.2281, 6.7325)
(10.2301, 9.5544)
(10.2307, 8.66445)
(10.2324, 7.34486)
(10.2325, 7.34493)
(10.2325, 7.34493)
(10.2375, 5.55721)
(10.2391, 10.7398)
(10.2423, 7.35141)
(10.2431, 7.34912)
(10.2442, 4.83136)
(10.2448, 7.34468)
(10.2461, 4.93703)
(10.247, 11.753)
(10.2494, 10.6638)
(10.2509, 10.6626)
(10.251, 5.80458)
(10.2527, 5.03531)
(10.2533, 5.91787)
(10.2539, 5.91772)
(10.2541, 5.91796)
(10.2552, 4.40158)
(10.2561, 10.4286)
(10.2605, 8.04223)
(10.2616, 5.95221)
(10.2618, 6.23467)
(10.2622, 5.91557)
(10.2629, 8.64179)
(10.2631, 10.6661)
(10.2663, 8.89295)
(10.2664, 5.91949)
(10.2665, 7.66165)
(10.2714, 7.65777)
(10.2725, 9.50721)
(10.2744, 5.62904)
(10.2755, 3.84517)
(10.2758, 8.61272)
(10.2761, 5.94435)
(10.2779, 4.9917)
(10.279, 9.82774)
(10.2795, 3.08174)
(10.2818, 8.48369)
(10.2847, 3.07413)
(10.2849, 7.9426)
(10.2852, 3.8502)
(10.2868, 5.9385)
(10.287, 12.2596)
(10.2895, 3.85013)
(10.2904, 5.76193)
(10.2906, 14.0318)
(10.2924, 5.61676)
(10.2927, 6.21675)
(10.2933, 9.48408)
(10.2955, 8.61893)
(10.2988, 5.02756)
(10.2999, 3.05211)
(10.3025, 9.48538)
(10.3029, 6.74223)
(10.3035, 8.61326)
(10.3041, 5.03658)
(10.3072, 4.12904)
(10.3115, 5.98687)
(10.3116, 5.92507)
(10.3123, 5.6032)
(10.3167, 2.82256)
(10.3174, 7.68054)
(10.3186, 9.18427)
(10.3229, 6.0005)
(10.3254, 4.52126)
(10.3264, 5.99719)
(10.3265, 5.07504)
(10.3273, 8.62897)
(10.3295, 7.9833)
(10.331, 5.14038)
(10.3318, 7.68764)
(10.3338, 5.02168)
(10.334, 4.32295)
(10.334, 7.68669)
(10.338, 5.98616)
(10.3444, 5.70355)
(10.3455, 11.761)
(10.349, 3.37193)
(10.3497, 10.6909)
(10.3498, 8.44414)
(10.3549, 5.21283)
(10.3621, 5.13618)
(10.3632, 7.43153)
(10.3643, 5.03806)
(10.3659, 10.6838)
(10.366, 7.02256)
(10.3671, 9.09222)
(10.3687, 7.94984)
(10.3692, 7.49826)
(10.3709, 7.00943)
(10.3713, 5.67445)
(10.3722, 12.2224)
(10.3732, 1.95143)
(10.3739, 8.56379)
(10.375, 5.15843)
(10.3778, 10.5642)
(10.3788, 12.5187)
(10.38, 8.0294)
(10.3809, 1.94463)
(10.3824, 4.27457)
(10.3834, 1.95032)
(10.3841, 9.3828)
(10.3843, 9.88848)
(10.3846, 6.36916)
(10.3866, 7.56687)
(10.3866, 9.88983)
(10.3868, 5.17854)
(10.3886, 9.88872)
(10.3896, 3.31673)
(10.3897, 5.88261)
(10.3918, 12.4948)
(10.3919, 5.65219)
(10.392, 5.93502)
(10.3958, 5.1941)
(10.3967, 9.09988)
(10.397, 5.16745)
(10.3971, 8.61507)
(10.4009, 7.01413)
(10.4022, 11.0075)
(10.4029, 6.36655)
(10.4041, 6.92104)
(10.4079, 5.87272)
(10.4093, 12.2062)
(10.4102, 4.96776)
(10.4148, 5.77847)
(10.4153, 5.87597)
(10.4185, 9.90824)
(10.4189, 6.06146)
(10.4234, 12.2175)
(10.4239, 4.23314)
(10.4262, 8.60927)
(10.4271, 5.17977)
(10.4302, 2.67394)
(10.4334, 6.84319)
(10.4337, 8.61578)
(10.4345, 6.13436)
(10.4346, 7.8936)
(10.4348, 7.52886)
(10.4352, 5.12632)
(10.4378, 3.67949)
(10.441, 9.89153)
(10.4421, 5.8876)
(10.4459, 7.88391)
(10.4485, 11.3953)
(10.4499, 9.37802)
(10.4512, 10.6461)
(10.4517, 5.00183)
(10.4567, 6.76222)
(10.4588, 4.51223)
(10.4618, 7.50754)
(10.4635, 6.76311)
(10.4646, 6.76025)
(10.4652, 5.09398)
(10.4663, 5.09285)
(10.4691, 5.86208)
(10.4691, 7.50174)
(10.4694, 5.09455)
(10.4711, 5.83837)
(10.4731, 6.11193)
(10.4739, 6.73571)
(10.4758, 10.1414)
